321.640838623, 129.513290405
319.640838623, 129.512405396
317.640869141, 129.511505127
315.640869141, 129.510620117
313.640869141, 129.509719849
311.640869141, 129.50881958
309.640869141, 129.50793457
307.640869141, 129.507034302
305.640869141, 129.506149292
303.640869141, 129.505249023
301.640869141, 129.504364014
299.640869141, 129.503463745
297.640869141, 129.502578735
295.640869141, 129.501678467
293.640869141, 129.500778198
291.640869141, 129.499893188
289.640869141, 129.49899292
287.640869141, 129.49810791
285.640869141, 129.497207642
283.640869141, 129.496322632
281.640869141, 129.495422363
279.640869141, 129.494522095
277.640869141, 129.493637085
275.640869141, 129.492736816
273.640869141, 129.491851807
271.640869141, 129.490951538
269.640869141, 129.490066528
267.640869141, 129.48916626
265.640869141, 129.48828125
263.640869141, 129.487380981
261.640869141, 129.486480713
259.640869141, 129.485595703
257.640869141, 129.484695435
255.640884399, 129.483810425
253.640884399, 129.482910156
251.640884399, 129.482025146
249.640884399, 129.481124878
247.640884399, 129.480224609
245.640884399, 129.4793396
243.640884399, 129.478439331
241.640884399, 129.477554321
239.640884399, 129.476654053
237.640884399, 129.475769043
235.640884399, 129.474868774
233.640884399, 129.473983765
231.640884399, 129.473083496
229.640884399, 129.472183228
227.640884399, 129.471298218
225.640884399, 129.470397949
223.640884399, 129.469512939
221.640884399, 129.468612671
219.640884399, 129.467727661
217.640884399, 129.466827393
215.640884399, 129.465927124
213.640884399, 129.465042114
211.640884399, 129.464141846
209.640884399, 129.463256836
207.640884399, 129.462356567
205.640884399, 129.461471558
203.640884399, 129.460571289
201.640884399, 129.459686279
199.640884399, 129.458786011
197.640884399, 129.457885742
195.640884399, 129.457000732
193.640884399, 129.456100464
191.640884399, 129.455215454
189.640884399, 129.454315186
187.640884399, 129.453430176
185.640884399, 129.452529907
183.640884399, 129.451629639
181.640884399, 129.450744629
179.640884399, 129.44984436
177.640884399, 129.448959351
175.640884399, 129.448059082
173.640884399, 129.447174072
171.640884399, 129.446273804
169.640884399, 129.445388794
167.640884399, 129.444488525
165.640884399, 129.443588257
163.640884399, 129.442703247
161.640884399, 129.441802979
159.640884399, 129.440917969
157.640884399, 129.4400177
155.640884399, 129.43913269
153.640884399, 129.438232422
151.640884399, 129.437332153
149.640884399, 129.436447144
147.640884399, 129.435546875
145.640899658, 129.434661865
143.640899658, 129.433761597
141.640899658, 129.432876587
139.640899658, 129.431976318
137.640899658, 129.431091309
135.640899658, 129.43019104
133.640899658, 129.429290771
131.640899658, 129.428405762
129.640899658, 129.427505493
127.640892029, 129.426620483
125.640892029, 129.425720215
123.640892029, 129.424835205
121.640892029, 129.423934937
